x(mm) y(mm) z(mm) displacement_x displacement_y displacement_z
20 -740 0 -0.00904329027975205 -0.00335462245633503 -0.0177847637877734
20 -700 0 -0.00879073850414468 -0.00326300592219094 -0.01728407047793
20 -660 0 -0.00853071792123108 -0.00316875575618316 -0.0167684579684989
20 -620 0 -0.00826252434749412 -0.00307163234449017 -0.0162365098717516
20 -580 0 -0.00798533553463575 -0.00297135765048483 -0.0156865708588727
20 -540 0 -0.00769818146529869 -0.00286760607260719 -0.0151166862287449
20 -500 0 -0.00739990429531637 -0.00275999233230616 -0.0145245203272694
20 -460 0 -0.00708910316067349 -0.0026480551383679 -0.0139072440235754
20 -420 0 -0.00676405621708013 -0.0025312347095 -0.0132613756074554
20 -380 0 -0.00642260727036266 -0.00240884114307982 -0.0125825492118898
20 -340 0 -0.00606199512253957 -0.00228000876719548 -0.0118651659830323
20 -300 0 -0.00567858574938818 -0.00214362840232738 -0.0111018464978904
20 -260 0 -0.00526742979787422 -0.00199824380256718 -0.0102825265837459
20 -220 0 -0.00482148223924789 -0.0018418887666306 -0.00939286637720313
20 -180 0 -0.00433010329921201 -0.00167182703094621 -0.00841121093251361
20 -140 0 -0.00377581767465062 -0.00148415728518941 -0.00730210227276006
20 -100 0 -0.00312596098501962 -0.00127346982468815 -0.00600005680908383
20 -59.9999999999999 0 -0.00230365038431658 -0.0010355787357529 -0.00435783818616909
20 -20 0 -0.000995158162765605 -0.000819431462611049 -0.00190733740902647
20 20 0 0.00204642820865842 -0.000383981151885658 0.00190733740902647
20 59.9999999999999 0 0.00407789644933826 0.000243225474259778 0.00435783818616909
20 100 0 0.00542019835491717 0.000607354924916614 0.00600005680908383
20 140 0 0.00649177648290445 0.000871381300402346 0.00730210227276006
20 180 0 0.00741013763913709 0.0010849355075855 0.00841121093251361
20 220 0 0.00822664571295614 0.00126775636209111 0.00939286637720313
20 260 0 0.00896913810446291 0.00142965335779856 0.0102825265837459
20 300 0 0.00965470025985639 0.00157623782165593 0.0111018464978904
20 340 0 0.0102947100591472 0.00171103965019935 0.0118651659830323
20 380 0 0.0108971958472241 0.0018364359769881 0.0125825492118898
20 420 0 0.0114680729689207 0.00195411157694097 0.0132613756074554
20 460 0 0.0120118488972707 0.00206530885683993 0.0139072440235754
20 500 0 0.0125320519343244 0.00217097347827799 0.0145245203272694
20 540 0 0.0130315053984707 0.00227184406345162 0.0151166862287449
20 580 0 0.0135125103534462 0.002368510029959 0.0156865708588727
20 620 0 0.0139769716102793 0.00246145031431704 0.0162365098717516
20 660 0 0.014426487146491 0.00255106013918547 0.0167684579684989
20 700 0 0.0148624131423686 0.00263767002678836 0.01728407047793
20 740 0 0.0152859122991774 0.00272155962627558 0.0177847637877734
20 780 0 0.0156979904096739 0.00280296797825557 0.0182717609583143
20 820 0 0.0160995244939592 0.0028821012735333 0.0187461267269189
20 860 0 0.0164912847630708 0.0029591388125653 0.0192087947694019
20 900 0 0.0168739519887199 0.00303423764889115 0.0196605892125031
20 940 0 0.0172481314016409 0.00310753625397691 0.0201022418121557
20 980 0 0.0176143639306092 0.00317915744348261 0.0205344058186072
59.9999999999999 -980 0 -0.0102830761757643 -0.00387191442273053 -0.0201199534774637
59.9999999999999 -940 0 -0.0100618187658017 -0.00379320594810213 -0.0196794624244737
59.9999999999999 -900 0 -0.00983559903307691 -0.00371287330537872 -0.0192289621921769
59.9999999999999 -860 0 -0.00960406816247113 -0.00363081489127436 -0.0187677432351467
59.9999999999999 -820 0 -0.00936683454050692 -0.00354691849792296 -0.0182950086538667
59.9999999999999 -780 0 -0.00912345603522041 -0.00346105979195598 -0.0178098584732256
59.9999999999999 -740 0 -0.0088734303903187 -0.00337310053082971 -0.0173112701140643
59.9999999999999 -700 0 -0.00861618313880829 -0.00328288647157038 -0.0167980738760113
59.9999999999999 -660 0 -0.0083510522061683 -0.00319024492569458 -0.0162689217940212
59.9999999999999 -620 0 -0.00807726802389051 -0.00309498192035668 -0.0157222475613871
59.9999999999999 -580 0 -0.00779392744367904 -0.00299687894940742 -0.0151562142084039
59.9999999999999 -540 0 -0.00749995891625682 -0.00289568935906586 -0.0145686446882924
59.9999999999999 -500 0 -0.00719407507466582 -0.00279113455349953 -0.0139569281080919
59.9999999999999 -460 0 -0.00687470667092817 -0.00268290051631263 -0.0133178904481648
59.9999999999999 -420 0 -0.00653990805261145 -0.00257063582437155 -0.0126476121384846
59.9999999999999 -380 0 -0.00618721762201158 -0.00245395383591964 -0.0119411637194952
59.9999999999999 -340 0 -0.0058134440086094 -0.00233244514796866 -0.0111922109054461
59.9999999999999 -300 0 -0.00541432324853204 -0.00220571443826571 -0.0103924032416328
59.9999999999999 -260 0 -0.00498393757872495 -0.0020734755455906 -0.00953038801268753
59.9999999999999 -220 0 -0.00451365817799888 -0.00193578994762649 -0.00859014226918611
59.9999999999999 -180 0 -0.00399003950851188 -0.00179367498556197 -0.00754799714960868
59.9999999999999 -140 0 -0.00339010079566444 -0.00165071113276276 -0.00636704025462046
59.9999999999999 -100 0 -0.00266905878523247 -0.00151731896287291 -0.00498633685592055
59.9999999999999 -59.9999999999999 0 -0.00172366449947692 -0.00141929692656281 -0.00330360529961063
59.9999999999999 -20 0 -0.000308276952498352 -0.00136976608114867 -0.00119383618457026
59.9999999999999 20 0 0.00169163996078513 -0.0011452771690004 0.00119383618457026
59.9999999999999 59.9999999999999 0 0.00354451763143855 -0.00066507486421478 0.00330360529961063
59.9999999999999 100 0 0.00496239486300671 -0.000218854139894498 0.00498633685592055
59.9999999999999 140 0 0.0060985769966308 0.000135247668136237 0.00636704025462046
59.9999999999999 180 0 0.00706312383825859 0.000421278879112974 0.00754799714960868
59.9999999999999 220 0 0.00791353022218465 0.000661018179652108 0.00859014226918611
59.9999999999999 260 0 0.00868194814398755 0.000868338529142917 0.00953038801268753
59.9999999999999 300 0 0.00938805893781778 0.00105196958818276 0.0103924032416328
59.9999999999999 340 0 0.0100448310019195 0.00121760801901928 0.0111922109054461
59.9999999999999 380 0 0.0106613092304156 0.00136913014247722 0.0119411637194952
59.9999999999999 420 0 0.0112440866997713 0.0015092766850623 0.0126476121384846
59.9999999999999 460 0 0.0117981399917804 0.00164005097096357 0.0133178904481648
59.9999999999999 500 0 0.0123273327804777 0.00176295957851019 0.0139569281080919
59.9999999999999 540 0 0.0128347348820639 0.00187916342207362 0.0145686446882924
59.9999999999999 580 0 0.0133228329032363 0.00198957596267735 0.0151562142084039
59.9999999999999 620 0 0.0137936742233961 0.00209492907024319 0.0157222475613871
59.9999999999999 660 0 0.0142489683507087 0.00219581843076049 0.0162689217940212
59.9999999999999 700 0 0.0146901600993258 0.00229273562834851 0.0167980738760113
59.9999999999999 740 0 0.0151184835938778 0.00238609131200978 0.0173112701140643
59.9999999999999 780 0 0.0155350028970318 0.00247623225291855 0.0178098584732256
59.9999999999999 820 0 0.0159406430954559 0.00256345412395894 0.0182950086538667
59.9999999999999 860 0 0.0163362144454954 0.00264801122540566 0.0187677432351467
59.9999999999999 900 0 0.0167224313819197 0.00273012399191975 0.0192289621921769
59.9999999999999 940 0 0.0170999276646276 0.0028099848617844 0.0196794624244737
59.9999999999999 980 0 0.0174692685805953 0.00288776291956523 0.0201199534774637
100 -980 0 -0.010136125102907 -0.00389459219761312 -0.0197148647118646
100 -940 0 -0.0099118448908649 -0.0038171973496607 -0.019266679850205
100 -900 0 -0.00968240532663417 -0.00373831888781737 -0.0188080394181898
100 -860 0 -0.00944743492913579 -0.00365787729710892 -0.0183381902500987
100 -820 0 -0.00920651554626341 -0.00357578711316855 -0.017856285882548
100 -780 0 -0.00895917373135279 -0.00349195665053545 -0.017361369827304
100 -740 0 -0.00870486996037911 -0.00340628788074797 -0.0168523548518201
100 -700 0 -0.00844298499116397 -0.00331867657898507 -0.0163279970605472
100 -660 0 -0.00817280238249642 -0.00322901293298442 -0.0157868631230393
100 -620 0 -0.00789348576667779 -0.00313718293193086 -0.015227288350024
100 -580 0 -0.0076040488188156 -0.00304307106097041 -0.0146473223734573
100 -540 0 -0.00730331484462127 -0.00294656518170524 -0.0140446577778971
100 -500 0 -0.00698986125751608 -0.00284756509529744 -0.0134165348939719
100 -460 0 -0.00666194146234622 -0.00274599737734274 -0.0127596126661406
100 -420 0 -0.00631737190559486 -0.00264184105205308 -0.0120697903259629
100 -380 0 -0.0059533635009757 -0.00253517233208337 -0.0113419563424408
100 -340 0 -0.00556626057886677 -0.00242624354199411 -0.01056962783712
100 -300 0 -0.00515111885572538 -0.00231562444919678 -0.00974442241921848
100 -260 0 -0.00470098829475935 -0.0022044587909563 -0.00885527196201144
100 -220 0 -0.00420562398338322 -0.00209493098533772 -0.00788724624094032
100 -180 0 -0.00364902841643661 -0.00199108543682232 -0.00681984009913555
100 -140 0 -0.00300454312354508 -0.00190003232881007 -0.00562479671878142
100 -100 0 -0.00222524130030769 -0.00183230445330038 -0.00426493610261151
100 -59.9999999999999 0 -0.00123059658388599 -0.00179345295350071 -0.00270148966673341
100 -20 0 7.4369604596682e-05 -0.00174511442898092 -0.000932557810403565
100 20 0 0.00164650781314519 -0.00157471398412331 0.000932557810403565
100 59.9999999999999 0 0.00321282803027538 -0.00124440662803431 0.00270148966673341
100 100 0 0.00457595258563336 -0.000858607957695001 0.00426493610261151
100 140 0 0.00572919362000918 -0.000497878424913947 0.00562479671878142
100 180 0 0.00672296178923167 -0.000182372745671283 0.00681984009913555
100 220 0 0.00760086332661475 9.13086837046483e-05 0.00788724624094032
100 260 0 0.00839271836867625 0.00033101809477352 0.00885527196201144
100 300 0 0.00911845366592538 0.000543868694304491 0.00974442241921848
100 340 0 0.00979172364660063 0.000735408280779937 0.01056962783712
100 380 0 0.0104222149789658 0.000909814163782616 0.0113419563424408
100 420 0 0.0110170340655098 0.00107022809158731 0.0120697903259629
100 460 0 0.01158155164154 0.00121903829239681 0.0127596126661406
100 500 0 0.0121199319731273 0.00135808689858283 0.0134165348939719
100 540 0 0.0126354754042077 0.00148881690197989 0.0140446577778971
100 580 0 0.0131308471742002 0.00161237568452919 0.0146473223734573
100 620 0 0.0136082347446005 0.00172968845348028 0.015227288350024
100 660 0 0.0140694588170601 0.00184151095240583 0.0157868631230393
100 700 0 0.0145160535105088 0.00194846782202181 0.0163279970605472
100 740 0 0.0149493254730565 0.00205108091722156 0.0168523548518201
100 780 0 0.0153703982735104 0.00214979050324214 0.017361369827304
100 820 0 0.0157802462922642 0.00224497133428354 0.017856285882548
100 860 0 0.0161797209811601 0.00233694500425455 0.0183381902500987
100 900 0 0.0165695714837404 0.00242598954616443 0.0188080394181898
100 940 0 0.0169504610236215 0.00251234697535762 0.019266679850205
100 980 0 0.0173229800730276 0.00259622927787047 0.0197148647118646
140 -980 0 -0.00998987456304773 -0.00392671108311595 -0.0193195466616827
140 -940 0 -0.0097625851297722 -0.00385118706121189 -0.0188643396346666
140 -900 0 -0.00952993770256665 -0.00377437516367702 -0.0183983099156876
140 -860 0 -0.00929153744928379 -0.00369622557007739 -0.0179206742364095
140 -820 0 -0.00904693877728333 -0.00361668847110296 -0.0174305531504684
140 -780 0 -0.00879563573642861 -0.00353571529469625 -0.0169269541783816
140 -740 0 -0.0085370499658331 -0.00345326053454016 -0.0164087510825632
140 -700 0 -0.00827051537445243 -0.00336928445826987 -0.0158746581690956
140 -660 0 -0.00799525841298015 -0.00328375710957637 -0.015323198137799
140 -620 0 -0.00771037229596021 -0.00319666422912145 -0.0147526614807557
140 -580 0 -0.00741478277017166 -0.00310801604734513 -0.0141610546995993
140 -540 0 -0.00710720183166876 -0.00301786041816368 -0.0135460335854769
140 -500 0 -0.00678606388091087 -0.0029263025795062 -0.0129048163618936
140 -460 0 -0.0064494356614605 -0.0028335351231512 -0.0122340694769991
140 -420 0 -0.00609488602454003 -0.00273988379782885 -0.0115297560944642
140 -380 0 -0.00571929238522718 -0.00264587789093528 -0.0107869338456721
140 -340 0 -0.0053185444976749 -0.00255235832890799 -0.00999948470462685
140 -300 0 -0.00488707705137289 -0.00246064138994573 -0.00915975834674649
140 -260 0 -0.00441711082560207 -0.00237275534095942 -0.00825811927620118
140 -220 0 -0.00389739643744392 -0.00229173809726565 -0.0072824327310116
140 -180 0 -0.00331115002315352 -0.00222184424466997 -0.00621767855090381
140 -140 0 -0.00263294101385373 -0.00216801186653076 -0.00504634045057433
140 -100 0 -0.00182553698398867 -0.00213256868240978 -0.00375137698803652
140 -59.9999999999999 0 -0.000843308305101879 -0.00210526541127169 -0.00232555024918163
140 -20 0 0.000339794009767704 -0.0020482605976992 -0.000790045022840324
140 20 0 0.00167414649501978 -0.0019051342527967 0.000790045022840324
140 59.9999999999999 0 0.00302956083857323 -0.00165652024035886 0.00232555024918163
140 100 0 0.00429002849302609 -0.00134278527934124 0.00375137698803652
140 140 0 0.00541434011605759 -0.00101591863602557 0.00504634045057433
140 180 0 0.00641094416126309 -0.000705785130823081 0.00621767855090381
140 220 0 0.00730249613389827 -0.000422522607540234 0.0072824327310116
140 260 0 0.0081105191532569 -0.00016670440608001 0.00825811927620118
140 300 0 0.00885197589985181 6.44560798229418e-05 0.00915975834674649
140 340 0 0.00953959943684594 0.000274451452166822 0.00999948470462685
140 380 0 0.0101829077349156 0.000466543941990395 0.0107869338456721
140 420 0 0.0107890998772223 0.000643514117407117 0.0115297560944642
140 460 0 0.0113637148758658 0.000807653174338617 0.0122340694769991
140 500 0 0.0119110922203441 0.000960828458987988 0.0129048163618936
140 540 0 0.0124346910873226 0.00110456090231697 0.0135460335854769
140 580 0 0.0129373132706263 0.0012400945985116 0.0141610546995993
140 620 0 0.0134212610742593 0.0013684539378259 0.0147526614807557
140 660 0 0.0138884509867896 0.00149048884469158 0.015323198137799
140 700 0 0.0143404969037522 0.00160691008887967 0.0158746581690956
140 740 0 0.0147787720549147 0.00171831674489436 0.0164087510825632
140 780 0 0.0152044557994849 0.00182521758184097 0.0169269541783816
140 820 0 0.0156185694974347 0.00192804780227484 0.0174305531504684
140 860 0 0.0160220043744108 0.002027182222085 0.0179206742364095
140 900 0 0.016415543433912 0.00212294572007095 0.0183983099156876
140 940 0 0.0167998788838874 0.00221562158289837 0.0188643396346666
140 980 0 0.0171756261407827 0.00230545821797668 0.0193195466616827
180 -980 0 -0.00984406035534508 -0.00396778128534796 -0.0189343386242728
180 -940 0 -0.00961375207837948 -0.00389461989477348 -0.0184728084502923
180 -900 0 -0.00937788295505887 -0.00382040947406445 -0.0180001704272515
180 -860 0 -0.00913603383583525 -0.0037451346331674 -0.0175156248967047
180 -820 0 -0.00888773051189651 -0.00366878641876618 -0.0170182761478419
180 -780 0 -0.00863243310810343 -0.00359136499321452 -0.0165071162538202
180 -740 0 -0.0083695227262139 -0.00351288328896431 -0.0159810054278046
180 -700 0 -0.00809828442958244 -0.0034333720142927 -0.0154386479997943
180 -660 0 -0.00781788529229282 -0.00335288654207018 -0.0148785628544753
180 -620 0 -0.00752734569037264 -0.00327151643675204 -0.0142990468333906
180 -580 0 -0.00722550119236315 -0.0031893986931503 -0.013698129177012
180 -540 0 -0.00691095115294973 -0.0031067362072587 -0.0130735145585073
180 -500 0 -0.00658198816974874 -0.00302382360497933 -0.0124225116664082
180 -460 0 -0.00623649951326322 -0.00294108331479235 -0.011741943735474
180 -420 0 -0.00587182682087049 -0.00285911555056468 -0.0110280372148389
180 -380 0 -0.00548456276127831 -0.00277876613981099 -0.010276285696546
180 -340 0 -0.00507025175448389 -0.00270121425545549 -0.00948129023456489
180 -300 0 -0.0046229454244107 -0.0026280735349836 -0.00863658877810765
180 -260 0 -0.0041345456839339 -0.00256147298761632 -0.00773451683311112
180 -220 0 -0.00359387003796676 -0.00250401038163573 -0.00676621045917986
180 -180 0 -0.00298547448829681 -0.00245829438783315 -0.00572201222707941
180 -140 0 -0.00228871002128744 -0.00242545132970311 -0.00459282241558772
180 -100 0 -0.00147878362669273 -0.00240163832935822 -0.00337330718068909
180 -59.9999999999999 0 -0.00053395134452964 -0.00237250444703402 -0.00206778492758986
180 -20 0 0.000547094615277843 -0.00231033791516631 -0.000697448253463519
180 20 0 0.00172596973341085 -0.00218444393221894 0.000697448253463519
180 59.9999999999999 0 0.00293000636019367 -0.00198367824545735 0.00206778492758986
180 100 0 0.00408838800900529 -0.00172542191060304 0.00337330718068909
180 140 0 0.00516126939607223 -0.00143985394547247 0.00459282241558772
180 180 0 0.00613928462597527 -0.00115194345565697 0.00572201222707941
180 220 0 0.007029443203345 -0.000875963967235341 0.00676621045917986
180 260 0 0.00784398575893228 -0.000617900931499549 0.00773451683311112
180 300 0 0.00859512002994642 -0.000379066489744059 0.00863658877810765
180 340 0 0.00929330498911105 -0.000158592386673584 0.00948129023456489
180 380 0 0.00994702519959877 4.52200813360727e-05 0.010276285696546
180 420 0 0.0105630452120354 0.000234255832817175 0.0110280372148389
180 460 0 0.0111467531638575 0.000410309562518084 0.011741943735474
180 500 0 0.0117024688410457 0.000574985496195941 0.0124225116664082
180 540 0 0.0122336893480148 0.000729676422779337 0.0130735145585073
180 580 0 0.0127432767028772 0.000875575617703309 0.013698129177012
180 620 0 0.0132335989919742 0.00101370028196235 0.0142990468333906
180 660 0 0.0137066364120556 0.00114491707188414 0.0148785628544753
180 700 0 0.0141640613230817 0.00126996587839499 0.0154386479997943
180 740 0 0.0146072991705447 0.00138948056040467 0.0159810054278046
180 780 0 0.0150375752940648 0.00150400645064516 0.0165071162538202
180 820 0 0.0154559512575466 0.00161401489942701 0.0170182761478419
180 860 0 0.0158633533344556 0.00171991526548684 0.0175156248967047
180 900 0 0.0162605950647515 0.00182206477474984 0.0180001704272515
180 940 0 0.0166483952881712 0.00192077662737921 0.0184728084502923
180 980 0 0.0170273926921416 0.00201632667734234 0.0189343386242728
220 -980 0 -0.00969846145657369 -0.00401723687289676 -0.0185595095768444
220 -940 0 -0.00946510925906467 -0.00394685549705817 -0.0180923713981321
220 -900 0 -0.00922598831162357 -0.00387569375364319 -0.0176139225141121
220 -860 0 -0.00898065438185126 -0.00380377242190113 -0.0171233601683378
220 -820 0 -0.00872860383173408 -0.00373112479564104 -0.0166197884340749
220 -780 0 -0.00846926205293629 -0.00365780051544638 -0.016102203432929
220 -740 0 -0.00820196891076182 -0.00358387058236802 -0.0155694756608109
220 -700 0 -0.00792596022884694 -0.00350943393645381 -0.015020328786889
220 -660 0 -0.0076403439729361 -0.00343462610736297 -0.0144533141606058
220 -620 0 -0.00734406925384352 -0.00335963059952826 -0.0138667801251746
220 -580 0 -0.00703588548894449 -0.00328469385541373 -0.0132588351188657
220 -540 0 -0.00671428792485501 -0.00321014481940241 -0.0126273035065309
220 -500 0 -0.00637744407317156 -0.00313642021872655 -0.0119696732488674
220 -460 0 -0.00602309324646842 -0.00306409647605059 -0.0112830351456261
220 -420 0 -0.00564840811427217 -0.00299392817480818 -0.0105640150059876
220 -380 0 -0.00524980305892625 -0.00292689009871587 -0.00980870374410568
220 -340 0 -0.00482267000341915 -0.00286421266382 -0.00901259807982242
220 -300 0 -0.00436102192403081 -0.00280738419608612 -0.00817057997144123
220 -260 0 -0.00385703848967241 -0.0027580591491858 -0.00727699248994288
220 -220 0 -0.00330056623295294 -0.00271774670289299 -0.00632592253434943
220 -180 0 -0.00267879215949128 -0.00268705631155493 -0.00531188244944018
220 -140 0 -0.00197668942747092 -0.00266420725030138 -0.00423117109547942
220 -100 0 -0.00117945048724894 -0.00264272983706493 -0.00308417360106306
220 -59.9999999999999 0 -0.000278415173490327 -0.00260933619118276 -0.00187843256995846
220 -20 0 0.000719869864605463 -0.00254484769791799 -0.000631185134308249
220 20 0 0.00178716527365649 -0.00243112603392222 0.000631185134308249
220 59.9999999999999 0 0.00287840778552237 -0.00226115016303941 0.00187843256995846
220 100 0 0.00394777177424901 -0.00204308599236462 0.00308417360106306
220 140 0 0.00496325563347281 -0.00179451711874308 0.00423117109547942
220 180 0 0.00591030995193525 -0.0015335228037398 0.00531188244944018
220 220 0 0.00678723452851912 -0.00127352140737319 0.00632592253434943
220 260 0 0.00759904666130435 -0.00102251968370712 0.00727699248994288
220 300 0 0.00835318145706497 -0.000784403864643007 0.00817057997144123
220 340 0 0.00905725483692817 -0.000560484745714257 0.00901259807982242
220 380 0 0.00971814593835421 -0.000350655629042581 0.00980870374410568
220 420 0 0.0103417430248797 -0.000154116558755782 0.0105640150059876
220 460 0 0.0109329713877955 3.02149459211194e-05 0.0112830351456261
220 500 0 0.0114959181631625 0.000203486610662716 0.0119696732488674
220 540 0 0.0120339745328999 0.000366804471239007 0.0126273035065309
220 580 0 0.0125499654722666 0.000521185914099338 0.0132588351188657
220 620 0 0.0130462586426962 0.000667544042124522 0.0138667801251746
220 660 0 0.0135248524563775 0.000806687637575932 0.0144533141606058
220 700 0 0.0139874461432645 0.000939328299940697 0.015020328786889
220 740 0 0.0144354951792797 0.0010660903580583 0.0155694756608109
220 780 0 0.0148702551357757 0.0011875213342274 0.016102203432929
220 820 0 0.015292816483618 0.00130410190214438 0.0166197884340749
220 860 0 0.0157041323601168 0.00141625489258951 0.0171233601683378
220 900 0 0.0161050408581486 0.00152435321440617 0.0176139225141121
220 940 0 0.01649628303726 0.00162872671183805 0.0180923713981321
220 980 0 0.0168785175774094 0.00172966804790079 0.0185595095768444
260 -980 0 -0.00955290476351885 -0.00407445317233772 -0.0181952575672758
260 -940 0 -0.0093164762900608 -0.00400718953405593 -0.0177232316447259
260 -900 0 -0.00907406699123652 -0.00393943050829205 -0.0172397725997864
260 -860 0 -0.00882520740863593 -0.00387123197147418 -0.016744086916297
260 -820 0 -0.00856936455879523 -0.00380266736958475 -0.0162352931468926
260 -780 0 -0.00830592958139574 -0.00373383223153726 -0.0157124090304077
260 -740 0 -0.00803420225877162 -0.00366484986382051 -0.015174336419301
260 -700 0 -0.00775337144291287 -0.003595878525993 -0.0146198436642355
260 -660 0 -0.0074624900865949 -0.00352712043845512 -0.0140475450942627
260 -620 0 -0.00716044310923045 -0.00345883300587814 -0.0134558772716657
260 -580 0 -0.00684590569372841 -0.00339134261215516 -0.0128430718405699
260 -540 0 -0.00651728876414987 -0.00332506117319308 -0.0122071251191939
260 -500 0 -0.00617266731003332 -0.00326050515611012 -0.0115457652709198
260 -460 0 -0.00580968595357791 -0.00319831566272168 -0.0108564192191935
260 -420 0 -0.00542543497596902 -0.0031392758169575 -0.0101361839488315
260 -380 0 -0.00501628977554205 -0.00308431697763872 -0.00938181130719483
260 -340 0 -0.0045777096104018 -0.0030344963546402 -0.00858972322322974
260 -300 0 -0.00410400257476902 -0.00299091276589347 -0.00775608728742185
260 -260 0 -0.00358809378304793 -0.00295450215517259 -0.00687700282785557
260 -220 0 -0.00302140203908333 -0.00292562297290595 -0.00594887475724955
260 -180 0 -0.00239406187798173 -0.0029033260924395 -0.00496907768093744
260 -140 0 -0.00169592302321275 -0.00288427432783655 -0.00393700489156828
260 -100 0 -0.000918895190517089 -0.00286156456737434 -0.00285548704010519
260 -59.9999999999999 0 -6.08873445178084e-05 -0.00282428599616548 -0.00173226775244378
260 -20 0 0.000869715959743853 -0.00275912791032886 -0.000580775359305329
260 20 0 0.00185199634038531 -0.00265460106546463 0.000580775359305329
260 59.9999999999999 0 0.00285585559612041 -0.00250597259218328 0.00173226775244378
260 100 0 0.00385002390685344 -0.00231731945954145 0.00285548704010519
260 140 0 0.00480983868467788 -0.00209920144684003 0.00393700489156828
260 180 0 0.0057206329011434 -0.00186418355283546 0.00496907768093744
260 220 0 0.00657672935512289 -0.00162327866257363 0.00594887475724955
260 260 0 0.00737850183787387 -0.00138446373193546 0.00687700282785557
260 300 0 0.00812955398252658 -0.0011527297241086 0.00775608728742185
260 340 0 0.00883478009930543 -0.000930768672847928 0.00858972322322974
260 380 0 0.00949927054643542 -0.000719726567145584 0.00938181130719483
260 420 0 0.0101277881736961 -0.000519801290424447 0.0101361839488315
260 460 0 0.0107245693483268 -0.000330654370911492 0.0108564192191935
260 500 0 0.0112932884493383 -0.000151672501519205 0.0115457652709198
260 540 0 0.0118370951153003 1.787521446024e-05 0.0122071251191939
260 580 0 0.0123586777490965 0.000178747041375845 0.0128430718405699
260 620 0 0.0128603313115718 0.000331679549531672 0.0134558772716657
260 660 0 0.0133440200697545 0.000477363041588346 0.0140475450942627
260 700 0 0.0138114321052629 0.000616431150417117 0.0146198436642355
260 740 0 0.014264025185045 0.000749458382785031 0.015174336419301
260 780 0 0.0147030647441216 0.00087696191894268 0.0157124090304077
260 820 0 0.0151296550985519 0.000999405516503302 0.0162352931468926
260 860 0 0.0155447650290613 0.00111720428793055 0.016744086916297
260 900 0 0.0159492487604398 0.00123072966693273 0.0172397725997864
260 940 0 0.0163438632058971 0.00134031419973523 0.0177232316447259
260 980 0 0.0167292821913227 0.00144625598334492 0.0181952575672758
300 -980 0 -0.00940726716502716 -0.00413876482126833 -0.0178417108698067
300 -940 0 -0.00916773072037905 -0.00407487545643378 -0.0173655122380994
300 -900 0 -0.00892199957394242 -0.00401077919725752 -0.0168778347204996
300 -860 0 -0.00866957982132417 -0.00394656356823559 -0.0163779050085385
300 -820 0 -0.00840991046711337 -0.0038823372299489 -0.0158648689629625
300 -780 0 -0.00814235057230978 -0.00381823462912818 -0.0153377809530439
300 -740 0 -0.00786616327950891 -0.00375442163404545 -0.0147955917416889
300 -700 0 -0.00758049582968181 -0.00369110230407322 -0.0142371348248089
300 -660 0 -0.00728435441674994 -0.00362852690495525 -0.0136611112211153
300 -620 0 -0.00697657238815286 -0.00356700117633889 -0.0130660728790749
300 -580 0 -0.00665576989134591 -0.00350689662413133 -0.0124504051787261
300 -540 0 -0.00632030261553081 -0.00344866113878673 -0.0118123095511983
300 -500 0 -0.00596819687972281 -0.00339282834453332 -0.0111497881685509
300 -460 0 -0.00559706821586483 -0.00334002245216808 -0.0104606342060137
300 -420 0 -0.00520402134351178 -0.00329095252952245 -0.00974243369917613
300 -380 0 -0.00478553219987724 -0.00324638532683468 -0.00899258899394781
300 -340 0 -0.0043373197719761 -0.00320707833578754 -0.00820837977586245
300 -300 0 -0.00385423099123356 -0.00317364440805098 -0.00738708602075792
300 -260 0 -0.00333019221511051 -0.00314630818445262 -0.0065262072591102
300 -220 0 -0.00275833255671896 -0.00312451149490696 -0.00562382071435675
300 -180 0 -0.00213145580691123 -0.00310635163644769 -0.00467911735890458
300 -140 0 -0.0014430952840472 -0.00308793102390378 -0.00369312031835072
300 -100 0 -0.000689328221682786 -0.00306289007072193 -0.00266949886269809
300 -59.9999999999999 0 0.000128811933700263 -0.0030226268560165 -0.00161523750861416
300 -20 0 0.00100316070582143 -0.00295771415798738 -0.000540771591351103
300 20 0 0.00191791338840955 -0.00286045296969056 0.000540771591351103
300 59.9999999999999 0 0.00285183518742659 -0.00272748462789078 0.00161523750861416
300 100 0 0.00378262194577063 -0.00256091760296342 0.00266949886269809
300 140 0 0.00469130832201978 -0.00236731711580833 0.00369312031835072
300 180 0 0.0055647813844184 -0.00215537550503088 0.00467911735890458
300 220 0 0.00639598796684541 -0.00193365051119505 0.00562382071435675
300 260 0 0.00718268397061699 -0.00170920037053669 0.0065262072591102
300 300 0 0.00792578237134315 -0.00148715260651069 0.00738708602075792
300 340 0 0.00862793842719022 -0.00127085638320409 0.00820837977586245
300 380 0 0.00929256780023895 -0.00106226712797195 0.00899258899394781
300 420 0 0.00992325443625535 -0.000862350727943323 0.00974243369917613
300 460 0 0.0105234345923287 -0.000671418260353326 0.0104606342060137
300 500 0 0.0110962522448788 -0.000489372733961349 0.0111497881685509
300 540 0 0.0116445113962934 -0.000315878861418499 0.0118123095511983
300 580 0 0.0121706786681749 -0.00015047456673677 0.0124504051787261
300 620 0 0.0126769092369628 7.35839989800114e-06 0.0130660728790749
300 660 0 0.0131650814630837 0.000158151279348687 0.0136611112211153
